"","name","city","postalcode","address","url","long","lat"
"1","Stade Pierre-Mauroy","Villeneuve-d'Ascq","59650","261 Boulevard de Tournai","https://www.ticketmaster.be/venue/stade-pierre-mauroy-villeneuve-dascq-tickets/stadepierr/101","3.1305","50.61191"
"2","Le Trabendo","Paris","75019","Parc de la Villette, 211 Avenue Jean Jaurès",NA,"2.39026","48.8938489"
"3","Stade Chaban-Delmas ","Bordeaux","33000","Place Johnston",NA,NA,NA
"4","Accorhotels Arena","Paris","75012","8 Boulevard de Bercy",NA,"2.378568","48.838721"
"5","FRANCE","Madeleine-Sous-Montreuil","62170","Rue de la Grenouillère","https://www.ticketmaster.be/venue/france-madeleine-sous-montreuil-tickets/msm/101","1.75239","50.470086"
"6","FRANCE","Menton","06500","30 avenue Aristide Briand","https://www.ticketmaster.be/venue/france-menton-tickets/men/101","7.527968","43.785885"
"7","FRANCE","Paris","75011","129 avenue Parmentier","https://www.ticketmaster.be/venue/france-paris-tickets/pas/101","2.371287","48.869354"
"8","FRANCE","Paris","75008","25 avenue Montaigne","https://www.ticketmaster.be/venue/france-paris-tickets/ris/101","2.304272","48.866208"
"9","Stade Bayard","Charleville-Mézières","08000","Charleville-Mezieres","https://www.ticketmaster.be/venue/stade-bayard-charleville-mezieres-billets/cha/101","4.715","49.76442"
"10","Départ de Lille","Lille","59000","Place Saint-Hubert","https://www.ticketmaster.be/venue/depart-de-lille-lille-billets/dlh/101","3.07082","50.63878"
"11","Château Fougerette","Étang-sur-Arroux","71190","Lieu Dit Fougerette","https://www.ticketmaster.ch/venue/chateau-de-fougerette-etang-sur-arroux-tickets/chatfouger/103","4.20077","46.8564"
"12","Museo de Cera Grévin de Paris","Paris","75009","10 Boulevard Montmartre","https://www.ticketmaster.es/venue/museo-de-cera-grevin-de-paris-paris-entradas/mucegrepar/114","2.34222","48.87184"
"13","Futuroscope","Chasseneuil-du-Poitou","86360","Chasseneuil-du-Poitou","https://www.ticketmaster.es/venue/futuroscope-chasseneuil-du-poitou-entradas/futuroscdp/114","0.36976","46.66986"
"14","KORIPALLON EM-KISAT","Montpellier","00000","Ranska","https://www.ticketmaster.fi/venue/koripallon-em-kisat-montpellier-lippuja/skoripallo/303","3.87672","43.61077"
"15","Stade de France","Paris",NA,"93216 Saint-Denis","https://www.ticketmaster.fi/venue/stade-de-france-paris-lippuja/stf/325","2.36176","48.91936"
"16","Parc des Princes","Paris","75016","24 Rue du Commandant Guilbaud","https://www.ticketmaster.dk/venue/parc-des-princes-paris-billetter/pdp/203","2.25156","48.8418"
"17","Site Festival","Aulnoye-Aymeries","59620","Rue Barbusse","https://www.ticketmaster.be/venue/site-festival-aulnoye-aymeries-tickets/aulnaym/101","3.83533","50.19644"
"18","Théâtre Léo Ferré","Aulnoye-Aymeries","59620","Rue du Foyer","https://www.ticketmaster.be/venue/theatre-leo-ferre-aulnoye-aymeries-tickets/leoferre/101","3.83715","50.20378"
"19","Stade de France","Saint Denis","93216",NA,"https://www.ticketmaster.be/venue/stade-de-france-saint-denis-tickets/stadefr/101","2.351","48.918"
"20","Stade Pierre Mauroy","Villeneuve-d'Ascq","59656","261, Boulevard de Tournai CS 70678","https://www.ticketmaster.be/venue/stade-pierre-mauroy-villeneuve-dascq-tickets/sli/101","3.1305","50.61191"
"21","Fondation de France","Paris","75008","40 Avenue Hoche","https://www.ticketmaster.be/venue/fondation-de-france-paris-tickets/france/105","2.29849","48.87576"
"22","Hippodrome de Longchamps","Paris","75016","Avenue des Tribunes","https://www.ticketmaster.be/venue/hippodrome-de-longchamps-paris-tickets/hip/101","2.22932","48.85928"
"23","Salle polyvalente de Carignan","Carignan","08110","Rue de la Pièce du Roi 27","https://www.ticketmaster.be/venue/salle-polyvalente-de-carignan-carignan-tickets/carign/101","5.16759","49.6356"
"24","L'Olympia Bruno Coquatrix","Paris","75009","28 Boulevard Des Capucines","https://www.ticketmaster.nl/venue/lolympia-bruno-coquatrix-parijs-tickets/bruno/105","2.32833","48.87022"
"25","Festivalgelände, Camping Staedly","Roeschwoog","67480","30 Rue de l''Étang","https://www.ticketmaster.de/venue/festivalgelande-camping-staedly-roeschwoog-tickets/roecampsta/701","8.02583","48.8312"
"26","Hall 3000, Parc Expo Mulhouse","Mulhouse","68100","120, rue Lefèbvre","https://www.ticketmaster.de/venue/hall-3000-parc-expo-mulhouse-mulhouse-tickets/mhohall3k/701","7.33626","47.76523"
"27","Zénith de Strasbourg","Strasbourg","67000","1 Rue du Zenith","https://www.ticketmaster.de/venue/zenith-de-strasbourg-strasbourg-tickets/stbzenith/701","7.78352","48.60199"
"28","Circuit Paul Richard HTTT","Le Castellet",NA,"Route des Hauts du Camp","https://www.ticketmaster.de/venue/circuit-paul-richard-httt-le-castellet-tickets/leccircuit/701","5.77996","43.25178"
"29","Circuit Paul Ricard HTTT","Le Castellet",NA,"Route des Hauts du Camp","https://www.ticketmaster.de/venue/circuit-paul-ricard-httt-le-castellet-tickets/leccircuit/705","5.77996","43.25178"
"30","Hard Rock Cafe, Paris","Paris",NA,"14 Bd. Montmartre","https://www.ticketweb.co.uk/venue/hard-rock-cafe-paris-paris-tickets/hardrocdzl/901","2.34161","48.87206"
"31","L'Olympia Bruno Coquatrix","Paris",NA,"28, boulevard des Capucines - 75","https://www.ticketweb.co.uk/venue/lolympia-bruno-coquatrix-paris-tickets/lolympidfm/901","2.32833","48.87022"
"32","Abbaye De Blanchelande","Neufmesnil",NA,"50250","https://www.ticketweb.co.uk/venue/abbaye-de-blanchelande-neufmesnil-tickets/abbayedbkl/901","-1.52045","49.31072"
"33","Arena Montpellier","Montpellier","34470","Rue de la Foire","https://www.ticketweb.co.uk/venue/arena-montpellier-montpellier-tickets/arenamoxkl/901","3.87672","43.61077"
"34","Zenith Paris - La Villette","Paris","FRANCE 75019","Parc de la Villette","https://www.ticketweb.co.uk/venue/zenith-paris-la-villette-paris-tickets/zenithpcan/901","2.38671","48.89061"
"35","Palais Des Congres","Paris",NA,"2 Place De La Porte Maillot","https://www.ticketweb.co.uk/venue/palais-des-congres-paris-tickets/palaisdckm/901","2.28354","48.87929"
"36","Casino De Paris","Paris","75009","16 Rue de Clichy","https://www.ticketweb.co.uk/venue/casino-de-paris-paris-tickets/casinodbql/901","2.33048","48.87845"
"37","Citadelle d'Arras","Arras",NA,"62000 Arras","https://www.ticketweb.co.uk/venue/citadelle-darras-arras-tickets/citadelgrl/901","2.75971","50.28283"
"38","Chateau le Mas de Montet","Dordogne","24600","Petit-Bersac","https://www.ticketweb.co.uk/venue/chateau-le-mas-de-montet-dordogne-tickets/chateaurql/901","0.22087","45.27613"
"39","Chateau Rosseau de Sipian","Valeyrac","33340","Route du Port de Goulee","https://www.ticketweb.co.uk/venue/chateau-rosseau-de-sipian-valeyrac-tickets/chateausql/901","-0.91599","45.39198"
"40","Nikai Arena","Nice","6200","Route de Grenoble","https://www.ticketweb.co.uk/venue/nikai-arena-nice-tickets/nikaiarfim/901","7.20845","43.6709"
"41","Bercy","Paris","75012","8 Boulevard de bercy","https://www.ticketweb.co.uk/venue/bercy-paris-tickets/bercybnl/901","2.3778","48.83948"
"42","Winter Sessions 2012","Chamonix",NA,NA,"https://www.ticketweb.co.uk/venue/winter-sessions-2012-chamonix-tickets/wintersvzm/901","6.86943","45.9237"
"43","Saint Porchaire","Saint Porchaire",NA,"17250 Saint Porchaire","https://www.ticketweb.co.uk/venue/saint-porchaire-saint-porchaire-tickets/saintpokpm/901","-0.7848","45.82113"
"44","Relais du Bois","Saintes","17100","132 Cours du Genêt","https://www.ticketweb.co.uk/venue/relais-du-bois-saintes-tickets/relaisddom/901","-0.63339","45.74418"
"45","Parc De Valmy","Argelès-sur-Mer","BP99",NA,"https://www.ticketweb.co.uk/venue/parc-de-valmy-argeles-sur-mer-tickets/parcdevjkm/901","3.02291","42.54621"
"46","Le Palais du Grand Large","Saint-Malo","BP 109 35407",NA,"https://www.ticketweb.co.uk/venue/le-palais-du-grand-large-saint-malo-tickets/lepalaibdm/901","-2.02567","48.64934"
"47","Le Logis du Paradis","Criteuil-la-Magdeleine","16300","La Magdeleine","https://www.ticketweb.co.uk/venue/le-logis-du-paradis-criteuil-la-magdeleine-tickets/lelogiszcm/901","-0.18711","45.52346"
"48","Stade Charles Ehrmann","Nice","6200","155 Route de Grenoble","https://www.ticketweb.co.uk/venue/stade-charles-ehrmann-nice-tickets/stadechusm/901","7.20845","43.6709"
"49","Stade de France","Saint Denis","93210","Avenue du Président Wilson","https://www.ticketweb.co.uk/venue/stade-de-france-saint-denis-tickets/stadedevsm/901","2.3577","48.91164"
"50","Galaxie Amneville","Amnéville","57360","Rue du Casino","https://www.ticketweb.co.uk/venue/galaxie-amneville-amneville-tickets/galaxiegxl/901","6.13371","49.24403"
"51","Mussee Ernest Cognacq","Saint-Martin-de-Ré","17410","13 Avenue Victor Bouthillier","https://www.ticketweb.co.uk/venue/mussee-ernest-cognacq-saint-martin-de-re-tickets/musseeeqhm/901","-1.36515","46.20544"
"52","Gobelins","Paris",NA,"73, bd Saint-Marcel","https://www.ticketweb.co.uk/venue/gobelins-paris-tickets/gobelinayl/901","2.35365","48.83722"
"53","Les Deux Alpes","Mont-de-Lans","38860",NA,"https://www.ticketweb.co.uk/venue/les-deux-alpes-mont-de-lans-tickets/lesdeuxgvo/901","6.125271","45.020937"
"54","Biarritz","Biarritz",NA,NA,"https://www.ticketmaster.se/venue/biarritz-biarritz-biljetter/pdc/632","-1.559323","43.481945"
"55","Arena Aix","Aix en Provence","13100","1955 Rue Claude Nicolas Ledoux",NA,"0","0"
"56","Zenith Dijon","Dijon","21000","Parc de la Toison d'Or",NA,"0","0"
"57","Louvre","Paris","75001","Rue de Rivoli",NA,"0","0"
"58","Paris Philharmonic","Paris","75019","221 Avenue Jean Jaur??s",NA,"0","0"
"59","Longchamp Racecourse","Paris","75016","2 Route des Tribunes",NA,"0","0"
"60","Park&Suites Arena","Montpellier","34470","Route de la Foire",NA,"0","0"
"61","Paris La D??fense Arena","Nanterre","92000","Les Jardins de l'Arche, 92000 Nanterre-Paris",NA,"0","0"
"62","Le Golf National","Saint Quentin","02100","2 Avenue Golf",NA,"0","0"
"63","Sunset/Sunside","Paris","75001","60 Rue des Lombards, 75001 Paris, France",NA,"0","0"
"64","Notre Dame de Paris","Paris","75004","6 Parvis Notre Dame - PL",NA,"0","0"
"65","Stade de la Mosson","Montpellier","34080","345 Avenue de Heidelberg",NA,"0","0"
"66","Stade Auguste-Delaune","Reims","51100","Chaussee Bocquaine, 51100 Reims",NA,"0","0"
"67","Roazhon Park","Rennes","35000","111 Rue de Lorient",NA,"0","0"
"68","Stade du Hainaut","Valenciennes","59300","Avenue des Sports",NA,"0","0"
"69","Le Petit Olympia","Paris","75009","6 Rue de Caumartin",NA,"0","0"
"70","Arkea Arena","Bordeaux","33270","48-50 Avenue Jean Alfonsea",NA,"0","0"
"71","Stade des Lumieres","Decines Charpieu","69150","Chemin du Montout",NA,"0","0"
"72","Le Zenith: Toulouse","Toulouse","31300","11 Avenue Raymond Badiou",NA,"0","0"
"73","Palais des Sports","Paris","75015","34 Boulevard Victor",NA,"0","0"
"74","Val de Moine","Clisson","44190","Rue du Champ Louet",NA,"0","0"
"75","Grand Stade Lille Metropole","Villeneuve d'Ascq","59650","261 Boulevard de Tournai",NA,"0","0"
"76","La Cigale","Paris","75012","120 boulevard de Rochechouar",NA,"0","0"
"77","Park & Suites Arena","Montpellier","34470","Route de la Foire",NA,"0","0"
"78","Galaxie Metz","Paris","75012",NA,NA,"0","0"
"79","Zenith Omega Toulon","Toulon","83000","Boulevard Commandant Nicolas",NA,"0","0"
"80","Le Dome","Marseilles","13004","Avenue St Just, 48",NA,"0","0"
"81","Le Zenith: Paris","Paris","75019","211 Avenue Jean Jaures",NA,"0","0"
"82","Parc Des Sports Charles Ehrman - Nice","Nice","06000",NA,NA,"0","0"
"83","Nevers Magny - Cours","Saint-Parize-le-Ch??tel","58470",NA,NA,"0","0"
"84","Stade Geoffroy Guichard Stadium","Saint-Etienne","42000","Rue Paul-et-Piere-Guichard",NA,"0","0"
"85","La Beaujoire","Nantes","44300","Route de Saint Joseph 44300",NA,"0","0"
"86","Toulouse Stadium","Toulouse","31400","Pont de la Croix de Pierre",NA,"0","0"
"87","Bordeaux Stadium","Bordeaux","33000","Cours Jules Ladoumegue",NA,"0","0"
"88","Lyon Stadium","Lyon","69007","353, Avenue Jean-Jaur??s,",NA,"0","0"
"89","Montpellier Stadium","Montpellier","34000",NA,NA,"0","0"
"90","Marseilles Stadium","Marseilles","13001","Bouches-du-Rh??ne, France",NA,"0","0"
"91","Parc des Princes","Paris","75017",NA,NA,"0","0"
"92","Circuit de Nevers Magny-Cours","Nevers Magny-Cours","58470","58470 Magny-Cours Technopole",NA,"0","0"
"93","Citadelle of Arras","Arras","62000","General De Gaulle???s Boulevard",NA,"0","0"
"94","Arenes De Nimes","Nimes","8000","5 Square de la Couronne",NA,"0","0"
"95","Zenith de Strasbourg","Eckbolsheim","84097","1 all??e du Z??nith",NA,"0","0"
"96","Olympia Hall","Paris","75009","28 Boulevard des Capucines",NA,"0","0"
"97","Roland Garros Stadium","Paris","75001","2 Avenue Gordon-Bennett",NA,"0","0"
"98","Stade de France - Paris","Saint Denis","93210","Avenue du Pr??sident Wilson",NA,"0","0"
"99","Le Bercy","Paris","75012","193 Rue Bercy",NA,"0","0"
"100","Monte Carlo Country Club","Monte Carlo","06190","155 Avenue Princesse Grace",NA,"0","0"
"101","COEUR DE VILLAGE","ST JEAN SUR VEYLE","01290",".","http://www.ticketmaster.fr/fr/salle/coeur-de-village-st-jean-sur-veyle/idsite/951","4.876418","46.250244"
"102","HALLES ANCIENNES","CHATILLON SUR CHALARONNE","01400",".","http://www.ticketmaster.fr/fr/salle/halles-anciennes-chatillon-sur-chalaronne/idsite/945","4.995978","46.123566"
"103","EGLISE","ST JEAN SUR VEYLE","01290",".","http://www.ticketmaster.fr/fr/salle/eglise-st-jean-sur-veyle/idsite/949",NA,NA
"104","PLACE DE L'EGLISE","ST PAUL DE VARAX","01240",".","http://www.ticketmaster.fr/fr/salle/place-de-l-eglise-st-paul-de-varax/idsite/950",NA,NA
"105","COEUR DE VILLAGE","ST DENIS LES BOURG","01000",".","http://www.ticketmaster.fr/fr/salle/coeur-de-village-st-denis-les-bourg/idsite/944",NA,NA
"106","MUSEE DE LA BRESSE","St Cyr Sur Menthon","01380","DOMAINE DES PLANONS","https://www.ticketmaster.fr/fr/salle/musee-de-la-bresse-st-cyr-sur-menthon/idsite/947","4.972662","46.274685"
"107","ARENES DE PALAVAS","Palavas Les Flots","34250","Avenue Abbé Brocardi","https://www.ticketmaster.fr/fr/salle/arenes-palavas-les-flots/idsite/942","3.929163","43.530503"
"108","HALLE OLYMPIQUE","Albertville","73200","15 AVENUE DE WINNENDEN","https://www.ticketmaster.fr/fr/salle/halle-olympique-albertville/idsite/924","6.371889","45.664829"
"109","PALAIS DES FESTIVALS-GRAND AUDITORIUM","Cannes","06400","Esplanade Georges Pompidou","https://www.ticketmaster.fr/fr/salle/palais-des-festivals-cannes/idsite/919","7.051253","43.51975"
"110","ACROPOLIS SALLE APOLLON","Nice","06300","1 ESPLANADE KENNEDY","https://www.ticketmaster.fr/fr/salle/acropolis-nice/idsite/916","7.282621","43.706376"
"111","CHATEAUVALLON-AMPHITHEATRE","Ollioules Cedex","83192","SCENE NATIONALE","https://www.ticketmaster.fr/fr/salle/chateauvallon-ollioules/idsite/920","5.847809","43.139467"
"112","ESPACE NOMINOE","NOYAL SUR VILAINE","35530",".","http://www.ticketmaster.fr/fr/salle/espace-nominoe-noyal-sur-vilaine/idsite/895",NA,NA
"113","MAISON DU PEUPLE","Clermont Ferrand","63000","PLACE DE LA LIBERTE -","https://www.ticketmaster.fr/fr/salle/maison-du-peuple-clermont-ferrand/idsite/892","3.077893","45.779858"
"114","SOUS CHAPITEAU","Lyon","69002","75/79 QUAI DE PERRACHE -","https://www.ticketmaster.fr/fr/salle/sous-chapiteau-lyon/idsite/890","4.82345","45.740548"
"115","LE FOU DU ROY","Hyeres","83400","1 Avenue Ambroise Thomas","https://www.ticketmaster.fr/fr/salle/le-fou-du-roy-hyeres/idsite/893","6.131421","43.118577"
"116","LE COMPLEXE","Bordeaux","33300","24, rue de la Faiencerie","https://www.ticketmaster.fr/fr/salle/le-complexe-bordeaux/idsite/894","-0.555671","44.860333"
"117","CANAL ST SEBASTIEN","Martigues","13500","QUARTIER DE L'ILE","https://www.ticketmaster.fr/fr/salle/canal-st-sebastien-martigues/idsite/888","5.054822","43.407463"
"118","A SUPPRIMER","Lille","59000","1,Boulevard Cites Unies","https://www.ticketmaster.fr/fr/salle/zzz-a-supprimer/idsite/887","3.078291","50.631346"
"119","THEATRE DE VERDURE DU CHATEAU","MONTROND LES BAINS","42210",".","http://www.ticketmaster.fr/fr/salle/theatre-de-verdure-du-chateau-montrond-les-bains/idsite/899","4.237614","45.643361"
"120","NE PLUS UTILISER","Dompierre Sur Besbre","03290",".","https://www.ticketmaster.fr/fr/salle/ne-plus-utiliser/idsite/903","3.699228","46.515575"
"121","LA FORGE","Le Chambon Feugerolles","42500","Rue de la Republique","https://www.ticketmaster.fr/fr/salle/la-forge-le-chambon-feugerolles/idsite/901","4.317255","45.395697"
"122","CHATEAU DE L'EMPERI","Salon De Provence","13300","COUR D'HONNEUR","https://www.ticketmaster.fr/fr/salle/chateau-de-l-emperi/idsite/896","5.086599","43.640507"
"123","THEATRE ANTIQUE","Orange","84100","PLACE DES FRERES MOUNET","https://www.ticketmaster.fr/fr/salle/theatre-antique-orange/idsite/931","4.807595","44.135959"
"124","CENTRE CULTUREL","Villeurbanne","69100","234 COURS EMILE ZOLA","https://www.ticketmaster.fr/fr/salle/centre-culturel-villeurbanne/idsite/927","4.889677","45.76766"
"125","BRISCOPE","Brignais","69530","PARC DE L'HOTEL DE VILLE","https://www.ticketmaster.fr/fr/salle/briscope/idsite/928","4.754606","45.674035"
"126","THEATRE LE RHONE","Bourg Les Valence","26500","ESPACE GIRODET","https://www.ticketmaster.fr/fr/salle/theatre-le-rhone-bourg-les-valence/idsite/930","4.892753","44.940044"
"127","THEATRE DU PONT D'OLIVE","Brignoles","83170","Route de Camps","https://www.ticketmaster.fr/fr/salle/theatre-du-pont-d-olive-brignoles/idsite/926","6.061747","43.406267"
"128","BASTIDE DE CHATEAULOIN","Neoules","83136","av font de marcelin","https://www.ticketmaster.fr/fr/salle/bastide-de-chateauloin-neoules/idsite/925","6.009029","43.310308"
"129","EGLISE","ST GENEST LERPT","42530",".","http://www.ticketmaster.fr/fr/salle/eglise-st-genest-lerpt/idsite/940",NA,NA
"130","Espace Des Arts","PAVILLONS SOUS BOIS","93320","144 avenue Jean Jaurès","http://www.ticketmaster.fr/fr/salle/espace-des-arts-pavillons-sous-bois/idsite/939","2.50809","48.902943"
"131","FOYER RURAL","Yssingeaux","43200","rue Jean de Bourbon","https://www.ticketmaster.fr/fr/salle/foyer-rural-yssingeaux/idsite/937","4.127551","45.141182"
"132","THEATRE DE VERDURE","La Ciotat","13600","BD JEAN JAURES","https://www.ticketmaster.fr/fr/salle/theatre-de-verdure-la-ciotat/idsite/934","5.609309","43.177437"
"133","PLACE DE LA MAIRIE","COLLONGES AU MONT D'OR","69660","¨","http://www.ticketmaster.fr/fr/salle/place-de-la-mairie-collonges-au-mont-d-or/idsite/938","4.841917","45.818258"
"134","ESPACE C. DOURGUIN","St Remy De Provence","13210","BOULEVARD GAMBETTA","https://www.ticketmaster.fr/fr/salle/espace-camille-dourguin-st-remy-de-provence/idsite/932","4.83242","43.790383"
"135","CIRCUIT DU MANS","Le Mans Cedex 2","72019","PLACE LUIGI CHINETTI","https://www.ticketmaster.fr/fr/salle/circuit-du-mans/idsite/885","0.207482","47.956202"
"136","THEATRE DU ROCHER","Pierrelatte","26700","RUE DU CHATEAU","https://www.ticketmaster.fr/fr/salle/theatre-du-rocher-pierrelatte/idsite/883","4.697279","44.377618"
"137","CHATEAU DE SUZE LA ROUSSE","SUZE LA ROUSSE","26790",".","http://www.ticketmaster.fr/fr/salle/cour-du-chateau-de-suze-la-rousse/idsite/884","4.841943","44.287935"
"138","GLOBO","Paris","75010","8, boulevard de Strasbourg","https://www.ticketmaster.fr/fr/salle/globo/idsite/878","2.354602","48.869947"
"139","EGLISE SAINTE CATHERINE","Valence","26000","222 AVENUE VICTOR HUGO","https://www.ticketmaster.fr/fr/salle/eglise-sainte-catherine-valence/idsite/877","4.884516","44.912801"
"140","PLACE DES CAGNARDS","SAOU","26400",".","http://www.ticketmaster.fr/fr/salle/place-des-cagnards-saou/idsite/881",NA,NA
"141","PLACE","CHATEAUNEUF DE BORDETTE","26110",".","http://www.ticketmaster.fr/fr/salle/place-chateauneuf-de-bordette/idsite/876",NA,NA
"142","VIEUX VILLAGE","LA LAUPIE","26740",".","http://www.ticketmaster.fr/fr/salle/vieux-village-la-laupie/idsite/875",NA,NA
"143","CATHEDRALE","Die","26150","PLACE DE LA REPUBLIQUE","https://www.ticketmaster.fr/fr/salle/cathedrale-die/idsite/872","5.371464","44.752426"
"144","SAOU CHATEAU D'EURRE","SAOU","26400",".","http://www.ticketmaster.fr/fr/salle/chateau-d-eurre-saou/idsite/869",NA,NA
"145","DOMAINE DE CAMPLONG","Coudoux","13111","BASTIDE D'ASTRES","https://www.ticketmaster.fr/fr/salle/domaine-de-camplong-coudoux/idsite/870","5.249829","43.558727"
"146","L'OREE DU BOIS","Paris","75016","1 BD ANDRE MAUROIX","https://www.ticketmaster.fr/fr/salle/l-oree-du-bois-paris/idsite/873","2.277373","48.863968"
"147","THEATRE JEAN CLAUDE CARRIERE","Montpellier","34000","Domaine d'O - Rue la Carrierasse","https://www.ticketmaster.fr/fr/salle/theatre-jean-claude-carriere/idsite/874","3.879438","43.608181"
"148","Eglise St Etienne","Rennes","35000","Place du Bas des Lices","https://www.ticketmaster.fr/fr/salle/eglise-st-etienne-rennes/idsite/867","-1.68505","48.112481"
"149","CATHEDRALE","ST PAUL TROIS CHATEAUX","26130",".","http://www.ticketmaster.fr/fr/salle/cathedrale-st-paul-trois-chateaux/idsite/871","4.766663","44.346785"
"150","THEATRE DE NAPLES","PARIS","75008","22 RUE DE NAPLES","http://www.ticketmaster.fr/fr/salle/theatre-de-naples/idsite/865","2.318636","48.879607"
"151","ANCIEN COUVENT","LASSAY LES CHATEAUX","53110",".","http://www.ticketmaster.fr/fr/salle/ancien-couvent-lassay-les-chateau/idsite/909","-0.492287","48.440461"
"152","THEATRE EDGAR","Paris","75014","58 BOULEVARD EDGAR QUINET","https://www.ticketmaster.fr/fr/salle/theatre-edgar-paris/idsite/910","2.327572","48.840373"
"153","FAMI PARC","Nonville","77140","Chateau de Nonville","https://www.ticketmaster.fr/fr/salle/fami-parc/idsite/907","2.794013","48.282092"
"154","Terrain de la Jourdane","BOISSET","43500",".","http://www.ticketmaster.fr/fr/salle/terrain-de-la-jourdane-boisset/idsite/906",NA,NA
"155","THEATRE DU CERCLE","Rennes","35000","30 RUE DE PARIS","https://www.ticketmaster.fr/fr/salle/theatre-du-cercle-rennes/idsite/864","-1.667493","48.11246"
"156","'La Dame Blanche'","Rennes","35000","30 QUAI SAINT-CYR","https://www.ticketmaster.fr/fr/salle/peniche-la-dame-blanche-rennes/idsite/859","-1.690595","48.108296"
"157","GRAND HALL MEGACITE","Amiens","80000","Avenue de l'hippodrome","https://www.ticketmaster.fr/fr/salle/grand-hall-megacite-amiens/idsite/855","2.272155","49.896826"
"158","THEATRE DES LOGES","Pantin","93500","49 RUE DES SEPT ARPENTS","https://www.ticketmaster.fr/fr/salle/theatre-des-loges-pantin/idsite/665","2.400706","48.889599"
"159","CHAPITEAU ROMANES","Paris","75016","Square Parodi, Blvd Amiral-Bruix","https://www.ticketmaster.fr/fr/salle/chapiteau-romanes/idsite/660","2.279077","48.874931"
"160","PARC F.MITTERRAND","Chateauneuf Les Martigues","13220","BD MARCEL PAGNOL","https://www.ticketmaster.fr/fr/salle/parc-f-mitterrand-chateauneuf-les-martigues/idsite/661","5.173944","43.381743"
"161","MUSEE DE L'ORANGERIE","Paris","75001","Jardin des Tuileries-Cote Seine","https://www.ticketmaster.fr/fr/salle/musee-de-l-orangerie/idsite/664","2.321042","48.865891"
"162","THEATRE ANTIQUE","Vienne","38200","Rue du Cirque","https://www.ticketmaster.fr/fr/salle/theatre-antique-vienne/idsite/658","4.878229","45.524705"
"163","UGC CINE CITE - LILLE","Lille","59000","40 Rue de Bethune","https://www.ticketmaster.fr/fr/salle/ugc-cine-cite-lille/idsite/662","3.063495","50.634025"
"164","CHAPITEAU","Nancy","54000","Place Darche","https://www.ticketmaster.fr/fr/salle/chapiteau-joseph-bouglione/idsite/418","6.182509","48.690813"
"165","THEATRE DE GIRONDE","St Medard En Jalles","33160","Place de la Republique","https://www.ticketmaster.fr/fr/salle/theatre-de-gironde-st-medard-en-jalles/idsite/638","-0.714796","44.893437"
"166","STADE ROLAND-GARROS","Paris","75016","2 avenue Gordon Bennett","https://www.ticketmaster.fr/fr/salle/stade-roland-garros/idsite/635","2.251061","48.847717"
"167","PARC DU LAC","Evry Courcouronnes","91080","Lac Courcouronnes Essonne","https://www.ticketmaster.fr/fr/salle/parc-du-lac-courcouronnes/idsite/639","2.430834","48.624743"
"168","THEATRE DE LA MER-JEAN VILAR","Sete","34200","Promenade du Marechal Leclerc","https://www.ticketmaster.fr/fr/salle/theatre-de-la-mer-sete/idsite/640","3.682883","43.393849"
"169","THEATRE TRIANON","Bordeaux","33000","6, rue Franklin","https://www.ticketmaster.fr/fr/salle/theatre-trianon-bordeaux/idsite/634","-0.578186","44.842149"
"170","EGLISE SAINT PIERRE","Ambares","33440","1 rue Victor Hugo","https://www.ticketmaster.fr/fr/salle/eglise-saint-pierre-ambares/idsite/637","-0.499595","44.959854"
"171","THEATRE DES CELESTINS","Lyon","69002","PLACE DES CELESTINS","https://www.ticketmaster.fr/fr/salle/theatre-des-celestins/idsite/632","4.831574","45.759884"
"172","PALAIS DES SPECTACLES","St Etienne","42000","Parc Francois Mitterrand","https://www.ticketmaster.fr/fr/salle/palais-des-spectacles-saint-etienne/idsite/616","4.387829","45.439643"
"173","ARENES DE L'AGORA","Evry Courcouronnes","91000","Place des Terrasses","https://www.ticketmaster.fr/fr/salle/arenes-de-l-agora-evry/idsite/612","2.429293","48.62817"
"174","PARC EXPO - LE CUBE","Troyes","10000","BOULEVARD CHARLES DELESTRAINT","https://www.ticketmaster.fr/fr/salle/parc-expo-troyes-le-cube/idsite/615","4.071579","48.290652"
"175","MAGIC METIS","St Denis","93200","Place Robert de Cotte","https://www.ticketmaster.fr/fr/salle/magic-metis/idsite/610","2.356984","48.934675"
"176","BASILIQUE DE SAINT DENIS","St Denis","93200","1 rue de la légion d'honneur","https://www.ticketmaster.fr/fr/salle/basilique-de-saint-denis/idsite/609","2.357495","48.932924"
"177","SALLE MOLIERE - LYON","Lyon","69005","18 QUAI BONDY","https://www.ticketmaster.fr/fr/salle/salle-moliere-lyon/idsite/613","4.828622","45.766364"
"178","EUROCKEENNES","Belfort","90000","Iles du Malsaucy","https://www.ticketmaster.fr/fr/salle/voyage-4-a/idsite/625","6.862233","47.638845"
"179","LE TRANSBORDEUR","Villeurbanne","69100","3 bd Stalingrad","https://www.ticketmaster.fr/fr/salle/le-transbordeur/idsite/623","4.859536","45.778753"
"180","LE TOBOGGAN","Decines Charpieu","69150","14 av Jean Macé","https://www.ticketmaster.fr/fr/salle/le-toboggan-decines-charpieu/idsite/624","4.956181","45.768829"
"181","Chapelle Italienne","Paris","75008","23, rue Jean Goujon","https://www.ticketmaster.fr/fr/salle/chapelle-italienne-paris/idsite/619","2.305806","48.865667"
