"","name","city","postalcode","address","url","long","lat"
"1","Gruenspan","Hamburg","22767","Grosse Freiheit 58","http://www.ticketmaster.de/venue/287155","9.958075","53.551885"
"2","Philharmonie (Großer Saal)","Berlin","10785","Herbert-von-Karajan-Straße 1","https://www.ticketmaster.de/venue/philharmonie-grosser-saal--berlin-tickets/berphilgro/701","13.36896","52.51007"
"3","Beatpol","Dresden","01157","Altbriesnitz 2a","https://www.ticketmaster.de/venue/beatpol-dresden-tickets/drebeatpol/701","13.67471","51.06498"
"4","Martin-Luther-Kirche","Dresden","01099","Martin-Luther-Platz","https://www.ticketmaster.de/venue/martin-luther-kirche-dresden-tickets/dremartinl/701","13.7566","51.06435"
"5","Marienkirche","Dessau-Roßlau","06844","Schloßplatz","https://www.ticketmaster.de/venue/marienkirche-dessau-rosslau-tickets/desmarienk/701","12.24645","51.83364"
"6","Kleine Olympiahalle","Munich","80809","Spiridon-Louis-Ring 21","https://www.ticketmaster.de/venue/kleine-olympiahalle-munchen-tickets/mueklolymp/715","11.55092","48.17543"
"7","Friedenskirche","Ludwigsburg",NA,"Stuttgarter Str. 42","https://www.ticketmaster.de/venue/friedenskirche-ludwigsburg-tickets/ludfrieden/705","9.19403","48.89085"
"8","Festsaal Kreuzberg","Berlin","12435","Am Flutgraben 2","https://www.ticketmaster.de/venue/festsaal-kreuzberg-berlin-tickets/berfestkre/714","13.42054","52.49945"
"9","SICK-ARENA, Messe Freiburg","Freiburg","79108","Hermann-Mitsch-Straße 3","https://www.ticketmaster.de/venue/sick-arena-messe-freiburg-freiburg-tickets/frerothaus/701","7.84065","48.01587"
"10","Lutherkirche","Karlsruhe","76131","Durlacher Allee 23","https://www.ticketmaster.de/venue/lutherkirche-karlsruhe-tickets/karlutherk/701","8.42323","49.00828"
"11","SpardaWelt Freilichtbühne","Stuttgart","70192","Im Höhenpark Killesberg","https://www.ticketmaster.de/venue/spardawelt-freilichtbuhne-stuttgart-tickets/stufreilic/701","9.171","48.79839"
"12","Liederhalle (Mozartsaal)","Stuttgart","70174","Berliner Platz 1-3","https://www.ticketmaster.de/venue/liederhalle-mozartsaal--stuttgart-tickets/stuliederm/701","9.1691","48.77969"
"13","Lutherkirche","Remscheid","42853","Martin-Luther-Straße","https://www.ticketmaster.de/venue/lutherkirche-remscheid-tickets/remlutherk/701","7.174","51.18327"
"14","FZW","Dortmund","44263","Ritterstraße 20","https://www.ticketmaster.de/venue/fzw-dortmund-tickets/dorfzw/701","7.4501","51.51481"
"15","Lokschuppen","Bielefeld","33609","Stadtheider Straße 11","https://www.ticketmaster.de/venue/lokschuppen-bielefeld-tickets/bieringlok/701","8.55231","52.03673"
"16","Festung Ehrenbreitstein","Koblenz am Rhein","56077","Veranstaltungsgraben","https://www.ticketmaster.de/venue/festung-ehrenbreitstein-koblenz-am-rhein-tickets/kobfestung/701","7.61384","50.36458"
"17","Musikbunker Aachen","Aachen","52066","Goffartstraße 26","https://www.ticketmaster.de/venue/musikbunker-aachen-aachen-tickets/aacmusikbu/701","6.10378","50.76692"
"18","Zitadelle","Mainz am Rhein","55131","Zitadellenweg","https://www.ticketmaster.de/venue/zitadelle-mainz-am-rhein-tickets/maizitadel/701","8.27531","49.99388"
"19","OPEN AIR l Volkspark Mainz","Mainz am Rhein","55131","Göttelmannstraße","https://www.ticketmaster.de/venue/open-air-l-volkspark-mainz-mainz-am-rhein-tickets/maivolkspa/701","8.29101","49.98483"
"20","Arena Trier","Trier","54292","Fort-Worth-Platz 1","https://www.ticketmaster.de/venue/arena-trier-trier-tickets/triarena/701","6.66426","49.77183"
"21","Kulturzentrum","Mainz am Rhein","55116","Dagobertstraße 20b","https://www.ticketmaster.de/venue/kulturzentrum-mainz-am-rhein-tickets/maikulturz/701","8.28185","49.99537"
"22","Erlöserkirche","Duisburg","47226","Beethovenstraße 18b","https://www.ticketmaster.de/venue/erloserkirche-duisburg-tickets/dueerloese/701","6.71582","51.4049"
"23","Jahrhunderthalle","Bochum","44793","Gahlensche Straße 15","https://www.ticketmaster.de/venue/jahrhunderthalle-bochum-tickets/bocjahrhun/701","7.1949","51.48224"
"24","Kongress am Park","Augsburg","86159","Gögginger Straße 10","https://www.ticketmaster.de/venue/kongress-am-park-augsburg-tickets/augkongres/701","10.88689","48.35933"
"25","Reduit Tilly","Ingolstadt","85049","Im Klenzepark","https://www.ticketmaster.de/venue/reduit-tilly-ingolstadt-tickets/ingreduitt/701","11.431482","48.760761"
"26","Eissporthalle","Memmingen","87700","Hühnerbergstraße 19","https://www.ticketmaster.de/venue/eissporthalle-memmingen-tickets/mmmeisspor/701","10.16293","47.97999"
"27","Feierwerk (Kranhalle)","Munich","81373","Hansastraße 39-41","https://www.ticketmaster.de/venue/feierwerk-kranhalle--munchen-tickets/muefeierwk/701","11.53389","48.12914"
"28","Feierwerk (Hansa 39)","Munich","81373","Hansastraße 39-41","https://www.ticketmaster.de/venue/feierwerk-hansa-39--munchen-tickets/muehansane/701","11.53389","48.12914"
"29","Tollwood Festival, Musik Arena","Munich","80809","Spiridon-Louis-Ring 100","https://www.ticketmaster.de/venue/tollwood-festival-musik-arena-munchen-tickets/muetollwma/701","11.54837","48.167"
"30","MusikZentrum Hannover","Hannover","30165","Emil-Meyer-Straße 26-28","https://www.ticketmaster.de/venue/musikzentrum-hannover-hannover-tickets/hanmusikze/701","9.72541","52.39261"
"31","WUNDERINO ARENA","Kiel","24103","Europaplatz 1","https://www.ticketmaster.de/venue/wunderino-arena-kiel-tickets/kiesparkas/701","10.13139","54.32057"
"32","Stadthalle","Bremerhaven","27576","Wilhelm-Kaisen-Platz 1","https://www.ticketmaster.de/venue/stadthalle-bremerhaven-tickets/brvstadtha/701","8.59192","53.55482"
"33","Stadtkirche","Celle","29221","An der Stadtkirche 8","https://www.ticketmaster.de/venue/stadtkirche-celle-tickets/celstadtki/701","10.08037","52.62455"
"34","Musik- und Kongreßhalle","Lübeck","23554","MUK l Willy-Brandt-Allee 10","https://www.ticketmaster.de/venue/musik-und-kongresshalle-lubeck-tickets/lubkongrek/701","10.67809","53.8694"
"35","Speicher","Husum","25813","Hafenstraße 17","https://www.ticketmaster.de/venue/speicher-husum-tickets/husspeiche/701","9.04767","54.47517"
"36","Stadtpark Open Air","Hamburg","22303","Saarlandstraße / Ecke Jahnring","https://www.ticketmaster.de/venue/stadtpark-open-air-hamburg-tickets/hamstadtpf/701","10.0295","53.60036"
"37","Laeiszhalle (Großer Saal)","Hamburg","20355","Johannes-Brahms-Platz","https://www.ticketmaster.de/venue/laeiszhalle-grosser-saal--hamburg-tickets/hamlaieszg/701","9.98061","53.55538"
"38","StadtHalle","Rostock","18059","Südring 90","https://www.ticketmaster.de/venue/stadthalle-rostock-tickets/rosstadtha/701","12.12509","54.07657"
"39","Friedrich-Ebert-Halle","Hamburg","21075","Alter Postweg 30-38","https://www.ticketmaster.de/venue/friedrich-ebert-halle-hamburg-tickets/hamfriedri/701","9.96507","53.46498"
"40","Hauptkirche Sankt Petri","Hamburg","20095","Bei der Petrikirche 2","https://www.ticketmaster.de/venue/hauptkirche-sankt-petri-hamburg-tickets/hamstpetri/701","9.9981","53.55002"
"41","Stadthalle am Schloss","Aschaffenburg","63739","Schlossplatz 1","https://www.ticketmaster.de/venue/stadthalle-am-schloss-aschaffenburg-tickets/ascstadtha/701","9.14413","49.97655"
"42","E-Werk","Saarbrücken","66115","Dr.-Tietz-Straße 14","https://www.ticketmaster.de/venue/e-werk-saarbrucken-tickets/saaewerk/701","6.95806","49.23807"
"43","myticket Jahrhunderthalle","Frankfurt am Main","65929","Pfaffenwiese 301","https://www.ticketmaster.de/venue/myticket-jahrhunderthalle-frankfurt-am-main-tickets/famjahrkup/701","8.51972","50.09914"
"44","INKEL - Brentano Scheune","Oestrich-Winkel","65375","Hauptstraße 134a","https://www.ticketmaster.de/venue/inkel-brentano-scheune-oestrich-winkel-tickets/oesbrentan/701","8.00056","49.99581"
"45","Der Lokschuppen - Dillingen/Saar","Dillingen","66763","Werderstrasse 4","https://www.ticketmaster.be/venue/der-lokschuppen-dillingen-saar-dillingen-tickets/lokschuppe/101","6.71662","49.35772"
"46","Im Wizemann (Studio)","Stuttgart","70376","Quellenstraße 7","https://www.ticketmaster.de/venue/im-wizemann-studio--stuttgart-tickets/stuimwizst/749","9.20101","48.80816"
"47","Mies-van-der-Rohe-Schule","Aachen","52068","Neuköllner Str. 17","https://www.ticketmaster.de/venue/mies-van-der-rohe-schule-aachen-tickets/aamvdrs/716","6.12308","50.78956"
"48","Willingen (Upland) Open Air","Willingen","34508","Vor den Weiden","https://www.ticketmaster.de/venue/willingen-upland-open-air-willingen-tickets/willopenai/749","8.60622","51.29061"
"49","Häkken (Klubhaus St. Pauli)","Hamburg","20359","Spielbudenplatz 21-22","https://www.ticketmaster.de/venue/hakken-klubhaus-st-pauli--hamburg-tickets/hamhaekken/753","9.96438","53.54941"
"50","Odysseum - Das Abenteuermuseum","Cologne","51103","Corintostr. 1","https://www.ticketmaster.de/venue/odysseum-das-abenteuermuseum-koln-tickets/koeodysseu/729","6.99325","50.94156"
"51","Bahnhof Pauli","Hamburg","20539","Spielbudenplatz 21-22","https://www.ticketmaster.de/venue/bahnhof-pauli-hamburg-tickets/hambahnpau/701","9.96426","53.54923"
"52","Club Volta","Cologne","51063","Schanzenstr. 6-20, Gebäude 2.10","https://www.ticketmaster.de/venue/club-volta-koln-tickets/koeclubvol/753","7.01283","50.9665"
"53","Mousonturm","Frankfurt am Main","60316","Waldschmidtstraße 4","https://www.ticketmaster.de/venue/mousonturm-frankfurt-am-main-tickets/fammousost/701","8.69878","50.11919"
"54","Knust, Lattenplatz","Hamburg","20357","Neuer Kamp 30","https://www.ticketmaster.de/venue/knust-lattenplatz-hamburg-tickets/hamknustla/701","9.96793","53.55814"
"55","edel-optics.de Arena","Hamburg","21109","Kurt-Emmerich-Platz 10-12","https://www.ticketmaster.de/venue/edel-opticsde-arena-hamburg-tickets/hamedeoare/701","10.00251","53.49572"
"56","Schlosspark Tüßling","Tüßling","84577","Marktplatz 1","https://www.ticketmaster.de/venue/schlosspark-tussling-tussling-tickets/tueschlopa/753","12.59997","48.21254"
"57","DEUS TEMPLE","Berlin","10367","Landsberger Allee 270","https://www.ticketmaster.de/venue/deus-temple-berlin-tickets/berweloair/701","13.49472","52.53354"
"58","Hofgartenwiese","Bonn","53111","Am Hofgarten","https://www.ticketmaster.de/venue/hofgartenwiese-bonn-tickets/bonhofgart/701","7.10481","50.73273"
"59","Junkyard","Dortmund","44145","Schlägelstraße 57","https://www.ticketmaster.de/venue/junkyard-dortmund-tickets/dorjunkyar/749","7.47287","51.53321"
"60","Kulturquartier Proton","Stuttgart","70173","Königstraße 49","https://www.ticketmaster.de/venue/kulturquartier-proton-stuttgart-tickets/stukulturq/738","9.17513","48.77356"
"61","Metropol","Berlin","10777","Nollendorfplatz 5","https://www.ticketmaster.de/venue/metropol-berlin-tickets/bermetropo/753","13.35052","52.49955"
"62","Kulturzentrum Jokus","Gießen","35390","Ostanlage 25a","https://www.ticketmaster.de/venue/kulturzentrum-jokus-giessen-tickets/wbekultjok/701","8.68206","50.58843"
"63","Westfalenhalle / Halle 1","Dortmund","44139","Rheinlanddamm 200","https://www.ticketmaster.de/venue/westfalenhalle-halle-1-dortmund-tickets/dorwestfh1/701","7.38766","51.49788"
"64","Kulturquartier","Stuttgart","70173","Königstraße 49","https://www.ticketmaster.de/venue/kulturquartier-stuttgart-tickets/stukulturq/701","9.17513","48.77356"
"65","Temple Bar","Essen","45127","Salzmarkt 1","https://www.ticketmaster.de/venue/temple-bar-essen-tickets/esstempleb/701","7.00972","51.45633"
"66","Hole44","Berlin","12051","Hermannstraße 146","https://www.ticketmaster.de/venue/hole44-berlin-tickets/berhole/701","13.43338","52.46438"
"67","Bumann & Sohn","Cologne","50825","Bartholomäus-Schink-Straße 2","https://www.ticketmaster.de/venue/bumann--sohn-koln-tickets/koebumanns/701","6.91963","50.95244"
"68","Freiheitshalle","Munich","80636","Rainer-Werner-Fassbinder-Platz 1","https://www.ticketmaster.de/venue/freiheitshalle-munchen-tickets/muefreitha/701","11.53736","48.1445"
"69","Das Haus","Ludwigshafen am Rhein","67059","Bahnhofsstraße 30","https://www.ticketmaster.de/venue/das-haus-ludwigshafen-am-rhein-tickets/luhdashaus/749","8.44316","49.48196"
"70","Carlswerk Victoria","Cologne","51063","Schanzenstraße 6-20","https://www.ticketmaster.de/venue/carlswerk-victoria-koln-tickets/koecarlsv/753","7.01208","50.96579"
"71","Schloss Eyrichshof","Ebern","96106",NA,"https://www.ticketmaster.de/venue/schloss-eyrichshof-ebern-tickets/ebeschloss/753","10.78289","50.10884"
"72","EXPO Plaza","Hannover","30539",NA,"https://www.ticketmaster.de/venue/expo-plaza-hannover-tickets/hanexpoplz/753","9.81647","52.32254"
"73","Insel Grafenwerth","Bad Honnef","53604","Insel Grafenwerth","https://www.ticketmaster.de/venue/insel-grafenwerth-bad-honnef-tickets/badhoningr/701","7.21577","50.64023"
"74","Piazza","Regensburg","93059","Im Gewerbepark C25","https://www.ticketmaster.de/venue/piazza-regensburg-tickets/regpiazza/749","12.12488","49.02964"
"75","St. Matthäuskirche","Munich","80336","Nußbaumstraße 1","https://www.ticketmaster.de/venue/st-matthauskirche-munchen-tickets/muestmatth/701","11.5648","48.13321"
"76","Saal des ehemaligen Landtags","Oldenburg","26122","Theodor-Tantzen-Platz","https://www.ticketmaster.de/venue/saal-des-ehemaligen-landtags-oldenburg-tickets/oldsaallan/740","8.20275","53.13856"
"77","Hebebühne","Hamburg","22765","Barnerstraße 30","https://www.ticketmaster.de/venue/hebebuhne-hamburg-tickets/hamhebebue/749","9.93053","53.55693"
"78","Schützenhof Kirchhatten","Hatten","26209","Dingsteder Straße 27","https://www.ticketmaster.de/venue/schutzenhof-kirchhatten-hatten-tickets/htnschueho/740","8.36053","53.01796"
"79","Messegelände Messe Kassel","Kassel","34121","Damaschkestraße","https://www.ticketmaster.de/venue/messegelande-messe-kassel-kassel-tickets/kasmessege/753","9.49386","51.28835"
"80","Freilichtbühne Junge Garde","Dresden","01277","Karcherallee 10","https://www.ticketmaster.de/venue/freilichtbuhne-junge-garde-dresden-tickets/drefreijun/749","13.77188","51.03326"
"81","Dingsteder Krug","Hatten","26209","Kimmer Straße 1","https://www.ticketmaster.de/venue/dingsteder-krug-hatten-tickets/htndingkru/740","8.42236","53.04329"
"82","Maximilianpark/Werkstatthalle","Hamm","59071","Alter Grenzweg 2","https://www.ticketmaster.de/venue/maximilianpark-werkstatthalle-hamm-tickets/hmmmaxiwh/749","7.88297","51.68186"
"83","Hommage PARKHOTEL","Bremen","28209","Im Bürgerpark 1","https://www.ticketmaster.de/venue/hommage-parkhotel-bremen-tickets/brepahohom/740","8.82143","53.08909"
"84","Südbahnhof","Krefeld","47805","Saumstraße 9","https://www.ticketmaster.de/venue/sudbahnhof-krefeld-tickets/kresueedba/749","6.5661","51.32418"
"85","Club Theater Berlin","Berlin","10785","Marlene-Dietrich-Platz 1","https://www.ticketmaster.de/venue/club-theater-berlin-berlin-tickets/berclubthm/739","13.37202","52.50755"
"86","Kreativfabrik Wiesbaden","Wiesbaden","65189","Murnaustraße 2","https://www.ticketmaster.de/venue/kreativfabrik-wiesbaden-wiesbaden-tickets/wiekreativ/753","8.24864","50.06749"
"87","Almeauen Büren","Büren","33142","Neuer Weg","https://www.ticketmaster.de/venue/almeauen-buren-buren-tickets/burjesuifr/753","8.55848","51.55535"
"88","Verti Music Hall","Berlin","10243","Mercedes Platz","https://www.ticketmaster.de/venue/verti-music-hall-berlin-tickets/bervertimh/753","13.44341","52.50512"
"89","806qm Klub","Darmstadt","64283","Alexanderstraße 2","https://www.ticketmaster.de/venue/806qm-klub-darmstadt-tickets/dar128qm/749","8.65765","49.87505"
"90","beta Finanz Eissportarena","Hamm","59071","Karl-Koßmann-Straße 1","https://www.ticketmaster.de/venue/beta-finanz-eissportarena-hamm-tickets/hamhelinet/731","7.88644","51.688"
"91","Die Kantine","Cologne","50735","Neusser Landstraße 2","https://www.ticketmaster.de/venue/die-kantine-koln-tickets/koekantine/749","6.94019","50.99741"
"92","Frankfurter Hof","Mainz am Rhein","55116","Augustinerstraße 55","https://www.ticketmaster.de/venue/frankfurter-hof-mainz-am-rhein-tickets/maifrankfu/749","8.2742","49.99714"
"93","LOKschuppen","Simbach am Inn","84359","Adolf-Kolping-Straße 19","https://www.ticketmaster.de/venue/lokschuppen-simbach-am-inn-tickets/simlokschu/706","13.01513","48.26121"
"94","Westfalenhalle","Dortmund","44139","Rheinlanddamm 200","https://www.ticketmaster.de/venue/westfalenhalle-dortmund-tickets/dorwestfeh/705","7.4567","51.49688"
"95","Admiralspalast","Berlin","10117","Friedrichstraße 101","https://www.ticketmaster.de/venue/admiralspalast-berlin-tickets/beradmithe/749","13.38837","52.52076"
"96","Audi Dome","Munich","81373","Grasweg 74","https://www.ticketmaster.de/venue/audi-dome-munchen-tickets/mueaudidom/748","11.52531","48.12611"
"97","LUX","Hannover","30449","Schwarzer Bär 2","https://www.ticketmaster.de/venue/lux-hannover-tickets/hanlux/749","9.72045","52.36816"
"98","Moritzhof","Magdeburg","39124","Moritzplatz 1","https://www.ticketmaster.de/venue/moritzhof-magdeburg-tickets/magmoritz/715","11.632539","52.155774"
"99","Messegelände Essen","Essen","45131","Messeplatz 1","https://www.ticketmaster.de/venue/messegelande-essen-essen-tickets/essmesse/705","6.98676","51.42252"
"100","Club Manufaktur","Schorndorf","73614","Hammerschlag 8","https://www.ticketmaster.de/venue/club-manufaktur-schorndorf-tickets/sdfmanufak/708","9.53753","48.80796"
"101","Mitsubishi Electric HALLE","Düsseldorf","40591","Siegburger Straße 15","https://www.ticketmaster.de/venue/mitsubishi-electric-halle-dusseldorf-tickets/duephilips/753","6.80892","51.20639"
"102","Festhalle","Frankfurt am Main","60327","Ludwig-Erhard-Anlage 1","https://www.ticketmaster.de/venue/festhalle-frankfurt-am-main-tickets/famfesthal/753","8.65073","50.11233"
"103","Musical Dome Köln","Cologne","50668","Goldgasse 1","https://www.ticketmaster.de/venue/musical-dome-koln-koln-tickets/koemusical/749","6.96114","50.94231"
"104","Mercedes-Benz Arena","Berlin","10243","Mercedes-Platz 1","https://www.ticketmaster.de/venue/mercedes-benz-arena-berlin-tickets/bermercede/753","13.44314","52.50573"
"105","Batschkapp","Frankfurt am Main","60388","Gwinnerstraße 5","https://www.ticketmaster.de/venue/batschkapp-frankfurt-am-main-tickets/fambatschk/753","8.73896","50.13557"
"106","Nochtspeicher","Hamburg","20359","Bernhard-Nocht-Straße 69a","https://www.ticketmaster.de/venue/nochtspeicher-hamburg-tickets/hamnochtsp/749","9.96135","53.547"
"107","Stadthalle","Offenbach am Main","63071","Waldstraße 312","https://www.ticketmaster.de/venue/stadthalle-offenbach-am-main-tickets/oamstadtha/753","8.77691","50.0826"
"108","Theater an der Blinke","Leer","26789","Blinke 39","https://www.ticketmaster.de/venue/theater-an-der-blinke-leer-tickets/leetheanbl/740","7.44165","53.2261"
"109","Schräglage","Stuttgart","70173","Hirschstraße 14","https://www.ticketmaster.de/venue/schraglage-stuttgart-tickets/stuschraeg/749","9.17705","48.77504"
"110","Werk 2","Leipzig","04277","Kochstraße 132","https://www.ticketmaster.de/venue/werk-2-leipzig-tickets/leiwerk2/749","12.37258","51.31036"
"111","Im Wizemann (Halle)","Stuttgart","70376","Quellenstraße 7","https://www.ticketmaster.de/venue/im-wizemann-halle--stuttgart-tickets/stuimwize/749","9.20116","48.80811"
"112","Musikzentrum","Hannover","30165","Emil-Meyer-Straße 26-28","https://www.ticketmaster.de/venue/musikzentrum-hannover-tickets/hanmusikze/749","9.72541","52.39261"
"113","Halle 7","Bremen","28215","Findorffstr. 101","https://www.ticketmaster.de/venue/halle-7-bremen-tickets/brehalle7/740","8.81181","53.08894"
"114","Berghain Kantine","Berlin","10243","Am Wriezener Bahnhof","https://www.ticketmaster.de/venue/berghain-kantine-berlin-tickets/berberghka/753","13.44159","52.51098"
"115","Zoom","Frankfurt am Main","60386","Carl-Benz-Straße 21","https://www.ticketmaster.de/venue/zoom-frankfurt-am-main-tickets/famzoom/753","8.75172","50.12083"
"116","Die Glocke (Kleiner Saal)","Bremen","28195","Domsheide 6-8","https://www.ticketmaster.de/venue/die-glocke-kleiner-saal--bremen-tickets/breglockek/740","8.80934","53.07487"
"117","Lutherkirche","Osnabrück","49082","Iburger Straße 71","https://www.ticketmaster.de/venue/lutherkirche-osnabruck-tickets/osnlutherk/740","8.05669","52.25952"
"118","Festung Königstein","Königstein","01824","Königstein","https://www.ticketmaster.de/venue/festung-konigstein-konigstein-tickets/koenigfest/733","14.05712","50.91973"
"119","Volksparkstadion","Hamburg","22525","Sylvesterallee 7","https://www.ticketmaster.de/venue/volksparkstadion-hamburg-tickets/hamvolkspa/753","9.8986","53.58782"
"120","Schlachthof","Bremen","28215","Findorffstraße 51","https://www.ticketmaster.de/venue/schlachthof-bremen-tickets/breschlach/749","8.80997","53.0886"
"121","Circus-Krone-Bau","Munich","80335","Marsstraße 43","https://www.ticketmaster.de/venue/circus-krone-bau-munchen-tickets/muecircusk/706","11.55029","48.14578"
"122","Ampere","Munich","81667","Zellstraße 4","https://www.ticketmaster.de/venue/ampere-munchen-tickets/mueamperec/749","11.5892","48.1328"
"123","Kulturzentrum Lagerhaus","Bremen","28203","Schildstraße 12-19","https://www.ticketmaster.de/venue/kulturzentrum-lagerhaus-bremen-tickets/brelagerha/740","8.82206","53.0722"
"124","Neue Gebläsehalle","Neunkirchen","66538","An den Hochöfen 1","https://www.ticketmaster.de/venue/neue-geblasehalle-neunkirchen-tickets/nsageblaes/749","7.17182","49.34674"
"125","Brotfabrik","Frankfurt am Main","60488","Bachmannstraße 2-4","https://www.ticketmaster.de/venue/brotfabrik-frankfurt-am-main-tickets/fambrotfas/749","8.62562","50.13136"
"126","Altes Theater am JerichowerPlatz","Magdeburg","39114","Tessenowstraße 11","https://www.ticketmaster.de/venue/altes-theater-am-jerichowerplatz-magdeburg-tickets/magaltesth/749","11.67079","52.13381"
"127","Nochtwache","Hamburg","20359","Bernhard-Nocht-Straße 69","https://www.ticketmaster.de/venue/nochtwache-hamburg-tickets/hamnochtwa/705","9.96169","53.54699"
"128","Lichtburg Essen","Essen","45127","Kettwiger Straße 36","https://www.ticketmaster.de/venue/lichtburg-essen-essen-tickets/esslichtbu/749","7.01317","51.45483"
"129","ÖVB-Arena","Bremen","28209","Bürgerweide","https://www.ticketmaster.de/venue/ovb-arena-bremen-tickets/breoevbare/740","8.81688","53.08656"
"130","Die Glocke (Großer Saal)","Bremen","28195","Domsheide 6-8","https://www.ticketmaster.de/venue/die-glocke-grosser-saal--bremen-tickets/breglockeg/740","8.8097","53.07478"
"131","Milla Club","Munich","80469","Holzstraße 28","https://www.ticketmaster.de/venue/milla-club-munchen-tickets/muemillacl/749","11.56794","48.12887"
"132","Musiktheater REX","Bensheim","64625","Fabrikstraße 10","https://www.ticketmaster.de/venue/musiktheater-rex-bensheim-tickets/benmusikre/749","8.61964","49.68074"
"133","RheinEnergieStadion","Cologne","50933","Aachener Straße","https://www.ticketmaster.de/venue/rheinenergiestadion-koln-tickets/koerheinst/753","6.87535","50.9346"
"134","Stadthalle Chemnitz","Chemnitz","09111","Theaterstraße 3","https://www.ticketmaster.de/venue/stadthalle-chemnitz-chemnitz-tickets/chestadtha/749","12.92126","50.83475"
"135","Olympiastadion","Munich","80809","Spiridon-Louis-Ring 21","https://www.ticketmaster.de/venue/olympiastadion-munchen-tickets/mueolympst/753","11.55092","48.17543"
"136","E-Werk","Cologne","51063","Schanzenstraße 37","https://www.ticketmaster.de/venue/e-werk-koln-tickets/koeewerk/753","7.01654","50.96942"
"137","Universitätsplatz","Fulda","36037",NA,"https://www.ticketmaster.de/venue/universitatsplatz-fulda-tickets/fulunivers/701","9.67869","50.55221"
"138","Deutsche Bank Park","Frankfurt am Main","60528","Mörfelder Landstraße 362","https://www.ticketmaster.de/venue/deutsche-bank-park-frankfurt-am-main-tickets/famcommerz/754","8.64544","50.06859"
"139","Frannz Club (Kulturbrauerei)","Berlin","10435","Schönhauser Allee 36","https://www.ticketmaster.de/venue/frannz-club-kulturbrauerei--berlin-tickets/berfrannzc/749","13.41259","52.53818"
"140","Barclays Arena","Hamburg","22525","Sylvesterallee 10","https://www.ticketmaster.de/venue/barclays-arena-hamburg-tickets/hambarclay/753","9.899","53.58894"
"141","Kulturbahnhof","Cloppenburg","49661","Bahnhofstraße 82","https://www.ticketmaster.de/venue/kulturbahnhof-cloppenburg-tickets/clokulturb/740","8.05587","52.84425"
"142","Capitol","Mannheim","68169","Waldhofstraße 2a","https://www.ticketmaster.de/venue/capitol-mannheim-tickets/mancapitol/753","8.47252","49.49748"
"143","Parkbühne Wuhlheide","Berlin","12459","Straße am FEZ 4","https://www.ticketmaster.de/venue/parkbuhne-wuhlheide-berlin-tickets/berkindlbu/753","13.53411","52.46362"
"144","Turniergelände Schloss Wocklum","Balve","58802","Wocklum 9","https://www.ticketmaster.de/venue/turniergelande-schloss-wocklum-balve-tickets/balveturge/706","7.88758","51.34206"
"145","Heimathafen","Berlin","12043","Karl-Marx-Straße 141","https://www.ticketmaster.de/venue/heimathafen-berlin-tickets/berheimath/753","13.43919","52.47697"
"146","Messehalle Erfurt","Erfurt","99094","Gothaer Straße 34","https://www.ticketmaster.de/venue/messehalle-erfurt-erfurt-tickets/erfmesseei/753","10.99042","50.9602"
"147","Junge Garde","Dresden","01277","Karcherallee 10","https://www.ticketmaster.de/venue/junge-garde-dresden-tickets/drejungega/753","13.76252","51.03859"
"148","Klosterhof Wiblingen","Ulm","89076","Schlossstraße 38","https://www.ticketmaster.de/venue/klosterhof-wiblingen-ulm-tickets/ulmkolstwi/753","9.99138","48.36144"
"149","Essigfabrik Köln","Cologne","50679","Siegburger Straße 110","https://www.ticketmaster.de/venue/essigfabrik-koln-koln-tickets/koeessigfa/753","6.97832","50.92479"
"150","LKA Longhorn","Stuttgart","70327","Heiligenwiesen 6","https://www.ticketmaster.de/venue/lka-longhorn-stuttgart-tickets/stulkalong/753","9.25173","48.76755"
"151","QUARTERBACK Immobilien ARENA","Leipzig","04105","Am Sportforum 2","https://www.ticketmaster.de/venue/quarterback-immobilien-arena-leipzig-tickets/leiarenale/753","12.35443","51.3423"
"152","Badehaus Berlin","Berlin","10245","Revaler Str. 99","https://www.ticketmaster.de/venue/badehaus-berlin-berlin-tickets/berbadeszi/753","13.45493","52.50833"
"153","Yuca","Cologne","50825","Bartholomäus-Schink-Straße 65/67","https://www.ticketmaster.de/venue/yuca-koln-tickets/koeyuca/761","6.91641","50.95178"
"154","Markthalle Delmenhorst","Delmenhorst","27749","Rathausplatz 2","https://www.ticketmaster.de/venue/markthalle-delmenhorst-delmenhorst-tickets/demmarktha/740","8.62801","53.04831"
"155","Kulturhaus","Neuruppin","16816","Karl-Marx-Straße 103","https://www.ticketmaster.de/venue/kulturhaus-neuruppin-tickets/nrukulturh/749","12.8113","52.92914"
"156","Schloss Salem","Salem","88682","Schlossbezirk 1","https://www.ticketmaster.de/venue/schloss-salem-salem-tickets/slmschlsal/753","9.27749","47.777"
"157","Gibson","Frankfurt am Main","60313","Zeil 85-93","https://www.ticketmaster.de/venue/gibson-frankfurt-am-main-tickets/famgibson/753","8.68266","50.11424"
"158","Technikum","Munich","81671","Speicherstr. 26","https://www.ticketmaster.de/venue/technikum-munchen-tickets/muetechnik/753","11.60648","48.1238"
"159","Eulenglück","Braunschweig","38100","Gieseler 3","https://www.ticketmaster.de/venue/eulengluck-braunschweig-tickets/brueulengl/701","10.51627","52.25959"
